enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-01786,STU-0057,MAC-BU-8140,2026F,4.0,A+,completed,3,9.7,0.78
ENR-01787,STU-0049,MAC-BU-8140,2026F,2.67,B-,completed,3,6.8,0.6
ENR-01788,STU-0073,MAC-BU-8140,2026W,3.33,B+,completed,4,7.9,0.66
ENR-01789,STU-0062,MAC-BU-8140,2026S,3.0,B,completed,4,9.4,0.63
ENR-01790,STU-0099,MAC-BU-8140,2026W,2.33,C+,completed,5,9.6,0.71
ENR-01791,STU-0032,MAC-BU-8140,2025S,3.33,B+,completed,4,11.8,0.84
ENR-01792,STU-0097,MAC-BU-8140,2025F,3.33,B+,completed,3,12.4,0.81
ENR-01793,STU-0044,MAC-BU-8140,2026S,3.0,B,completed,5,10.0,0.95
ENR-01794,STU-0100,MAC-BU-8140,2026W,3.33,B+,completed,5,12.3,0.57
ENR-01795,STU-0059,MAC-BU-8140,2026S,3.67,A-,completed,4,6.8,0.49
ENR-01796,STU-0088,MAC-BU-8140,2025S,3.67,A-,completed,5,9.6,0.58
ENR-01797,STU-0101,MAC-BU-8140,2026W,3.67,A-,completed,5,8.8,0.63
ENR-01798,STU-0076,MAC-BU-8140,2025F,3.33,B+,completed,4,10.6,0.76
ENR-01799,STU-0004,MAC-BU-8140,2026W,3.0,B,completed,3,11.4,0.67
ENR-01800,STU-0106,MAC-BU-8140,2026F,3.8,A,completed,3,8.3,0.75
ENR-01801,STU-0120,MAC-BU-8140,2026W,3.33,B+,completed,3,9.4,0.74
ENR-01802,STU-0034,MAC-BU-8140,2025F,3.0,B,completed,5,8.7,0.57
ENR-01803,STU-0009,MAC-BU-8140,2026F,3.33,B+,completed,4,11.2,0.55
ENR-01804,STU-0108,MAC-BU-8140,2026F,,,in-progress,,10.2,0.65
ENR-01805,STU-0082,MAC-BU-8140,2025F,3.67,A-,completed,4,12.8,0.47
ENR-01806,STU-0029,MAC-BU-8140,2025S,,,in-progress,,7.7,0.62
ENR-01807,STU-0087,MAC-BU-8140,2025S,3.8,A,completed,4,13.5,0.66
ENR-01808,STU-0030,MAC-BU-8140,2025S,3.8,A,completed,4,6.8,0.74
ENR-01809,STU-0041,MAC-BU-8140,2025F,3.33,B+,completed,3,8.0,0.56
ENR-01810,STU-0053,MAC-BU-8140,2025F,2.67,B-,completed,4,6.2,0.76
ENR-01811,STU-0046,MAC-BU-8140,2026S,3.67,A-,completed,4,13.8,0.7
ENR-01812,STU-0067,MAC-BU-8140,2026F,3.33,B+,completed,5,7.4,0.73
ENR-01813,STU-0115,MAC-BU-8140,2026S,3.67,A-,completed,4,10.2,0.75
ENR-01814,STU-0002,MAC-BU-8140,2026F,3.67,A-,completed,4,7.8,0.45
ENR-01815,STU-0015,MAC-COMP-8130,2026S,,,withdrawn,,10.3,0.94
ENR-01816,STU-0004,MAC-COMP-8130,2025S,3.33,B+,completed,4,10.4,0.86
ENR-01817,STU-0095,MAC-COMP-8130,2025F,3.67,A-,completed,4,11.6,0.43
ENR-01818,STU-0036,MAC-COMP-8130,2025F,3.33,B+,completed,4,12.9,0.61
ENR-01819,STU-0032,MAC-COMP-8130,2026W,3.0,B,completed,5,8.8,0.77
ENR-01820,STU-0029,MAC-COMP-8130,2025S,3.0,B,completed,3,10.9,0.49
ENR-01821,STU-0018,MAC-COMP-8130,2026S,3.0,B,completed,3,8.2,0.91
ENR-01822,STU-0118,MAC-COMP-8130,2026W,,,withdrawn,,12.7,0.83
ENR-01823,STU-0014,MAC-COMP-8130,2025S,3.8,A,completed,5,12.4,0.62
ENR-01824,STU-0087,MAC-COMP-8130,2026W,,,withdrawn,,7.7,0.67
ENR-01825,STU-0113,MAC-COMP-8130,2026S,3.0,B,completed,5,7.1,0.48
ENR-01826,STU-0070,MAC-COMP-8130,2026F,3.67,A-,completed,3,9.4,0.72
ENR-01827,STU-0012,MAC-COMP-8130,2026S,3.8,A,completed,5,6.7,0.43
ENR-01828,STU-0076,MAC-COMP-8130,2026S,3.33,B+,completed,4,10.8,0.61
ENR-01829,STU-0055,MAC-COMP-8130,2026W,4.0,A+,completed,5,13.8,0.87
ENR-01830,STU-0005,MAC-COMP-8130,2026F,3.67,A-,completed,4,12.0,0.82
ENR-01831,STU-0119,MAC-COMP-8130,2025F,2.67,B-,completed,4,9.6,0.92
ENR-01832,STU-0108,MAC-COMP-8130,2025F,3.33,B+,completed,5,10.1,0.46
ENR-01833,STU-0028,MAC-COMP-8130,2026F,3.8,A,completed,5,7.6,0.61
ENR-01834,STU-0030,MAC-COMP-8130,2026F,2.67,B-,completed,4,8.6,0.41
ENR-01835,STU-0065,MAC-COMP-8130,2025S,3.8,A,completed,5,7.9,0.71
ENR-01836,STU-0078,MAC-COMP-8130,2025S,3.8,A,completed,5,13.8,0.69
ENR-01837,STU-0104,MAC-COMP-8130,2026F,3.33,B+,completed,3,7.3,0.69
ENR-01838,STU-0072,MAC-COMP-8130,2025F,3.0,B,completed,4,11.7,0.62
ENR-01839,STU-0026,MAC-COMP-8130,2026F,3.8,A,completed,3,9.6,0.54
ENR-01840,STU-0092,MAC-COMP-8130,2026F,3.8,A,completed,5,7.8,0.52
ENR-01841,STU-0084,MAC-COMP-8130,2025F,3.67,A-,completed,5,6.5,0.42
ENR-01842,STU-0090,MAC-COMP-8130,2026W,3.8,A,completed,5,11.4,0.52
ENR-01843,STU-0109,MAC-COMP-8130,2026S,3.33,B+,completed,3,7.9,0.66
ENR-01844,STU-0054,MAC-COMP-8130,2026S,2.67,B-,completed,3,8.8,0.63
ENR-01845,STU-0115,MAC-COMP-8130,2025S,,,withdrawn,,6.5,0.8
ENR-01846,STU-0058,MAC-COMP-8130,2025F,3.8,A,completed,3,7.5,0.69
ENR-01847,STU-0107,MAC-COMP-8130,2026S,3.33,B+,completed,5,8.0,0.91
ENR-01848,STU-0117,MAC-COMP-8130,2025S,4.0,A+,completed,3,11.2,0.7
ENR-01849,STU-0001,MAC-COMP-8130,2025F,,,in-progress,,7.3,0.67
ENR-01850,STU-0021,MAC-COMP-8130,2026S,4.0,A+,completed,4,13.2,0.49
ENR-01851,STU-0106,MAC-COMP-8130,2026S,3.0,B,completed,5,8.3,0.78
ENR-01852,STU-0044,MAC-COMP-8130,2026S,2.33,C+,completed,5,7.2,0.56
ENR-01853,STU-0111,MAC-COMP-8130,2026F,,,withdrawn,,6.5,0.57
ENR-01854,STU-0020,MAC-COMP-8130,2026F,3.33,B+,completed,3,9.8,0.91
ENR-01855,STU-0102,MAC-COMP-8130,2025S,3.8,A,completed,3,12.8,0.44
ENR-01856,STU-0083,MAC-COMP-8130,2025S,3.33,B+,completed,3,13.5,0.71
ENR-01857,STU-0112,MAC-COMP-8130,2025S,3.33,B+,completed,4,9.4,0.72
ENR-01858,STU-0103,MAC-COMP-8130,2026W,3.0,B,completed,4,7.9,0.62
ENR-01859,STU-0049,MAC-COMP-8130,2026W,4.0,A+,completed,5,13.4,0.91
ENR-01860,STU-0013,MAC-COMP-8130,2025S,3.67,A-,completed,4,6.6,0.52
ENR-01861,STU-0046,MAC-COMP-8130,2025F,3.0,B,completed,5,9.0,0.49
ENR-01862,STU-0045,MAC-COMP-8130,2026F,3.33,B+,completed,5,13.9,0.84
ENR-01863,STU-0034,MAC-COMP-8130,2026W,2.67,B-,completed,4,13.5,0.46
ENR-01864,STU-0006,MAC-COMP-8130,2025S,3.67,A-,completed,3,11.9,0.49
ENR-01865,STU-0044,MAC-COMP-8207,2025F,2.67,B-,completed,3,13.8,0.85
ENR-01866,STU-0027,MAC-COMP-8207,2026W,3.0,B,completed,5,12.3,0.63
ENR-01867,STU-0088,MAC-COMP-8207,2026W,3.67,A-,completed,3,7.3,0.79
ENR-01868,STU-0082,MAC-COMP-8207,2025F,3.67,A-,completed,3,7.6,0.91
ENR-01869,STU-0110,MAC-COMP-8207,2025S,3.67,A-,completed,3,11.3,0.62
ENR-01870,STU-0034,MAC-COMP-8207,2026W,,,in-progress,,8.8,0.68
ENR-01871,STU-0065,MAC-COMP-8207,2026F,,,withdrawn,,8.6,0.42
ENR-01872,STU-0063,MAC-COMP-8207,2025F,4.0,A+,completed,5,10.6,0.94
ENR-01873,STU-0033,MAC-COMP-8207,2026W,3.33,B+,completed,5,11.8,0.57
ENR-01874,STU-0109,MAC-COMP-8207,2026S,4.0,A+,completed,4,13.2,0.5
ENR-01875,STU-0007,MAC-COMP-8207,2026F,3.0,B,completed,5,13.4,0.7
ENR-01876,STU-0012,MAC-COMP-8207,2025F,,,withdrawn,,8.9,0.44
ENR-01877,STU-0117,MAC-COMP-8207,2026W,,,withdrawn,,11.0,0.76
ENR-01878,STU-0055,MAC-COMP-8207,2026W,3.67,A-,completed,5,10.1,0.77
ENR-01879,STU-0036,MAC-COMP-8207,2026F,2.67,B-,completed,5,7.0,0.63
ENR-01880,STU-0006,MAC-COMP-8207,2025F,,,in-progress,,10.9,0.57
ENR-01881,STU-0001,MAC-COMP-8207,2025S,3.0,B,completed,5,8.4,0.52
ENR-01882,STU-0043,MAC-COMP-8207,2026W,3.67,A-,completed,4,9.7,0.64
ENR-01883,STU-0099,MAC-COMP-8207,2025F,,,withdrawn,,11.3,0.56
ENR-01884,STU-0017,MAC-COMP-8207,2026F,3.0,B,completed,5,8.7,0.85
ENR-01885,STU-0108,MAC-COMP-8207,2025F,4.0,A+,completed,4,12.5,0.48
ENR-01886,STU-0115,MAC-COMP-8207,2025S,3.33,B+,completed,5,9.6,0.89
ENR-01887,STU-0021,MAC-COMP-8207,2026S,,,withdrawn,,10.0,0.53
ENR-01888,STU-0095,MAC-COMP-8207,2025S,2.67,B-,completed,4,13.1,0.87
ENR-01889,STU-0057,MAC-COMP-8207,2025F,3.33,B+,completed,5,12.4,0.78
ENR-01890,STU-0071,MAC-COMP-8207,2025S,3.0,B,completed,5,9.7,0.84
ENR-01891,STU-0091,MAC-COMP-8207,2026W,3.33,B+,completed,5,13.6,0.89
ENR-01892,STU-0107,MAC-COMP-8207,2026S,2.67,B-,completed,5,12.6,0.7
ENR-01893,STU-0072,MAC-COMP-8207,2026S,3.33,B+,completed,5,8.1,0.54
ENR-01894,STU-0002,MAC-COMP-8207,2025F,3.67,A-,completed,4,8.2,0.44
ENR-01895,STU-0015,MAC-COMP-8207,2026W,3.8,A,completed,4,13.1,0.44
ENR-01896,STU-0010,MAC-COMP-8207,2025F,,,withdrawn,,11.7,0.44
ENR-01897,STU-0020,MAC-COMP-8207,2026W,3.67,A-,completed,4,10.3,0.63
ENR-01898,STU-0070,MAC-COMP-8207,2026F,2.67,B-,completed,5,13.6,0.41
ENR-01899,STU-0005,MAC-COMP-8207,2026S,3.0,B,completed,4,6.0,0.59
ENR-01900,STU-0048,MAC-COMP-8207,2026F,3.33,B+,completed,4,12.4,0.89
ENR-01901,STU-0075,MAC-COMP-8207,2026S,3.0,B,completed,4,6.2,0.58
ENR-01902,STU-0097,MAC-COMP-8207,2025F,,,withdrawn,,12.7,0.91
ENR-01903,STU-0019,MAC-COMP-8207,2026F,3.33,B+,completed,3,6.2,0.62
ENR-01904,STU-0056,MAC-COMP-8207,2026S,3.8,A,completed,4,7.1,0.65
ENR-01905,STU-0101,MAC-COMP-8207,2025F,2.67,B-,completed,4,9.6,0.59
ENR-01906,STU-0105,MAC-COMP-8207,2026S,,,in-progress,,8.0,0.45
ENR-01907,STU-0040,MAC-COMP-8207,2026F,3.67,A-,completed,3,6.4,0.92
ENR-01908,STU-0047,MAC-COMP-8207,2025S,,,in-progress,,12.0,0.92
ENR-01909,STU-0079,MAC-COMP-8207,2025S,3.33,B+,completed,3,11.0,0.53
ENR-01910,STU-0046,MAC-COMP-8207,2025F,3.67,A-,completed,5,9.7,0.54
ENR-01911,STU-0119,MAC-COMP-8207,2025S,3.67,A-,completed,5,12.2,0.49
ENR-01912,STU-0032,MAC-COMP-8207,2026W,3.67,A-,completed,5,10.6,0.9
ENR-01913,STU-0014,MAC-COMP-8207,2025S,3.67,A-,completed,5,10.7,0.86
ENR-01914,STU-0084,MAC-COMP-8207,2026W,,,in-progress,,12.8,0.73
ENR-01915,STU-0053,MAC-COMP-8207,2026F,3.33,B+,completed,4,12.3,0.59
ENR-01916,STU-0118,MAC-COMP-8207,2026F,3.33,B+,completed,4,11.2,0.41
ENR-01917,STU-0056,MAC-COMP-8380,2026S,,,withdrawn,,8.7,0.67
ENR-01918,STU-0047,MAC-COMP-8380,2025F,3.67,A-,completed,4,9.9,0.6
ENR-01919,STU-0082,MAC-COMP-8380,2026W,3.8,A,completed,3,10.4,0.68
ENR-01920,STU-0115,MAC-COMP-8380,2026S,,,withdrawn,,9.9,0.82
ENR-01921,STU-0107,MAC-COMP-8380,2026S,,,withdrawn,,11.2,0.67
ENR-01922,STU-0059,MAC-COMP-8380,2025S,3.67,A-,completed,5,8.4,0.62
ENR-01923,STU-0091,MAC-COMP-8380,2026W,3.33,B+,completed,5,9.8,0.69
ENR-01924,STU-0020,MAC-COMP-8380,2026W,3.67,A-,completed,3,8.8,0.65
ENR-01925,STU-0120,MAC-COMP-8380,2025F,2.33,C+,completed,5,8.5,0.81
ENR-01926,STU-0023,MAC-COMP-8380,2025F,3.0,B,completed,5,7.7,0.67
ENR-01927,STU-0094,MAC-COMP-8380,2026W,3.67,A-,completed,4,13.8,0.86
ENR-01928,STU-0067,MAC-COMP-8380,2026W,3.67,A-,completed,3,6.1,0.69
ENR-01929,STU-0084,MAC-COMP-8380,2026W,2.67,B-,completed,4,11.6,0.47
ENR-01930,STU-0035,MAC-COMP-8380,2025S,3.33,B+,completed,3,10.6,0.66
ENR-01931,STU-0079,MAC-COMP-8380,2026W,3.0,B,completed,4,13.5,0.66
ENR-01932,STU-0104,MAC-COMP-8380,2025S,3.8,A,completed,5,10.6,0.78
ENR-01933,STU-0069,MAC-COMP-8380,2025S,3.0,B,completed,5,14.0,0.47
ENR-01934,STU-0100,MAC-COMP-8380,2026F,3.33,B+,completed,4,7.8,0.69
ENR-01935,STU-0062,MAC-COMP-8380,2026F,3.33,B+,completed,5,13.9,0.57
ENR-01936,STU-0060,MAC-COMP-8380,2025S,,,withdrawn,,13.6,0.51
ENR-01937,STU-0112,MAC-COMP-8380,2026W,3.8,A,completed,3,11.3,0.49
ENR-01938,STU-0110,MAC-COMP-8380,2025S,3.33,B+,completed,3,9.3,0.78
ENR-01939,STU-0076,MAC-COMP-8380,2026W,3.33,B+,completed,5,11.7,0.79
ENR-01940,STU-0116,MAC-COMP-8380,2026W,3.0,B,completed,3,12.3,0.74
ENR-01941,STU-0042,MAC-COMP-8380,2025S,2.67,B-,completed,3,10.4,0.76
ENR-01942,STU-0032,MAC-COMP-8380,2025S,3.0,B,completed,5,7.3,0.57
ENR-01943,STU-0012,MAC-COMP-8380,2026S,3.0,B,completed,4,7.0,0.78
ENR-01944,STU-0036,MAC-COMP-8380,2026F,4.0,A+,completed,4,10.0,0.44
ENR-01945,STU-0058,MAC-COMP-8380,2026W,,,withdrawn,,10.8,0.41
ENR-01946,STU-0095,MAC-COMP-8380,2026F,3.0,B,completed,4,10.7,0.41
ENR-01947,STU-0101,MAC-COMP-8380,2025S,3.33,B+,completed,4,12.1,0.5
ENR-01948,STU-0073,MAC-COMP-8380,2025F,3.0,B,completed,3,14.0,0.64
ENR-01949,STU-0106,MAC-COMP-8380,2026W,3.8,A,completed,3,9.3,0.58
ENR-01950,STU-0053,MAC-COMP-8390,2025S,3.67,A-,completed,3,13.8,0.73
ENR-01951,STU-0089,MAC-COMP-8390,2026F,3.67,A-,completed,3,6.1,0.62
ENR-01952,STU-0064,MAC-COMP-8390,2025S,2.67,B-,completed,4,11.2,0.48
ENR-01953,STU-0037,MAC-COMP-8390,2026W,3.33,B+,completed,4,9.3,0.67
ENR-01954,STU-0085,MAC-COMP-8390,2025F,3.33,B+,completed,3,9.1,0.91
ENR-01955,STU-0052,MAC-COMP-8390,2026W,3.67,A-,completed,5,12.2,0.87
ENR-01956,STU-0105,MAC-COMP-8390,2025S,3.33,B+,completed,5,8.3,0.56
ENR-01957,STU-0098,MAC-COMP-8390,2025F,3.67,A-,completed,5,9.6,0.67
ENR-01958,STU-0071,MAC-COMP-8390,2026S,2.0,C,completed,3,13.5,0.88
ENR-01959,STU-0005,MAC-COMP-8390,2026S,4.0,A+,completed,5,7.9,0.83
ENR-01960,STU-0059,MAC-COMP-8390,2026S,3.0,B,completed,3,9.1,0.77
ENR-01961,STU-0012,MAC-COMP-8390,2025S,3.67,A-,completed,3,7.0,0.93
ENR-01962,STU-0041,MAC-COMP-8390,2025S,3.0,B,completed,4,10.2,0.65
ENR-01963,STU-0033,MAC-COMP-8390,2025F,3.67,A-,completed,5,6.6,0.83
ENR-01964,STU-0042,MAC-COMP-8390,2026S,,,withdrawn,,11.2,0.87
ENR-01965,STU-0015,MAC-COMP-8390,2026F,,,withdrawn,,9.0,0.57
ENR-01966,STU-0099,MAC-COMP-8390,2026S,,,withdrawn,,13.0,0.42
ENR-01967,STU-0115,MAC-COMP-8390,2025F,2.0,C,completed,5,11.0,0.91
ENR-01968,STU-0066,MAC-COMP-8390,2026S,3.0,B,completed,3,13.8,0.82
ENR-01969,STU-0001,MAC-COMP-8390,2025F,4.0,A+,completed,3,11.6,0.9
ENR-01970,STU-0116,MAC-COMP-8390,2026W,3.33,B+,completed,5,9.0,0.48
ENR-01971,STU-0070,MAC-COMP-8390,2025F,,,withdrawn,,7.4,0.44
ENR-01972,STU-0060,MAC-COMP-8390,2026F,3.33,B+,completed,3,11.5,0.67
ENR-01973,STU-0120,MAC-COMP-8390,2026W,2.67,B-,completed,4,9.7,0.77
ENR-01974,STU-0007,MAC-COMP-8390,2026F,3.67,A-,completed,5,7.3,0.64
ENR-01975,STU-0025,MAC-COMP-8390,2026S,3.67,A-,completed,4,11.5,0.65
ENR-01976,STU-0067,MAC-COMP-8390,2025S,3.33,B+,completed,5,7.9,0.71
ENR-01977,STU-0047,MAC-COMP-8390,2025S,3.67,A-,completed,5,13.8,0.76
ENR-01978,STU-0080,MAC-COMP-8390,2025S,,,withdrawn,,13.3,0.81
ENR-01979,STU-0118,MAC-COMP-8390,2025F,3.33,B+,completed,5,10.9,0.59
ENR-01980,STU-0081,MAC-COMP-8390,2025F,3.33,B+,completed,4,11.0,0.9
ENR-01981,STU-0057,MAC-COMP-8390,2025S,3.8,A,completed,4,10.6,0.8
ENR-01982,STU-0096,MAC-COMP-8390,2026S,3.33,B+,completed,4,7.4,0.47
ENR-01983,STU-0027,MAC-COMP-8390,2026F,3.67,A-,completed,4,13.3,0.86
ENR-01984,STU-0035,MAC-COMP-8390,2026W,3.8,A,completed,3,12.4,0.66
ENR-01985,STU-0112,MAC-COMP-8390,2026S,,,withdrawn,,13.7,0.84
ENR-01986,STU-0017,MAC-COMP-8390,2025S,3.33,B+,completed,4,12.3,0.41
ENR-01987,STU-0117,MAC-COMP-8390,2026W,2.67,B-,completed,3,10.7,0.85
ENR-01988,STU-0119,MAC-COMP-8390,2025F,,,withdrawn,,9.8,0.74
ENR-01989,STU-0063,MAC-COMP-8390,2026W,3.8,A,completed,4,13.3,0.52
ENR-01990,STU-0090,MAC-COMP-8490,2025F,3.67,A-,completed,3,6.5,0.82
ENR-01991,STU-0039,MAC-COMP-8490,2026W,3.33,B+,completed,4,12.2,0.83
ENR-01992,STU-0084,MAC-COMP-8490,2025F,3.8,A,completed,3,10.3,0.84
ENR-01993,STU-0053,MAC-COMP-8490,2025S,3.33,B+,completed,3,8.9,0.83
ENR-01994,STU-0015,MAC-COMP-8490,2026W,3.33,B+,completed,5,6.4,0.81
ENR-01995,STU-0018,MAC-COMP-8490,2026S,3.33,B+,completed,4,9.6,0.6
ENR-01996,STU-0006,MAC-COMP-8490,2025F,3.0,B,completed,5,13.6,0.42
ENR-01997,STU-0005,MAC-COMP-8490,2026W,3.8,A,completed,4,9.7,0.93
ENR-01998,STU-0119,MAC-COMP-8490,2026S,2.67,B-,completed,3,11.5,0.67
ENR-01999,STU-0064,MAC-COMP-8490,2026W,3.67,A-,completed,5,10.9,0.44
ENR-02000,STU-0116,MAC-COMP-8490,2026F,3.33,B+,completed,4,11.7,0.61
ENR-02001,STU-0013,MAC-COMP-8490,2026F,3.0,B,completed,5,10.8,0.45
ENR-02002,STU-0031,MAC-COMP-8490,2026F,3.33,B+,completed,3,11.8,0.52
ENR-02003,STU-0069,MAC-COMP-8490,2026W,3.0,B,completed,4,12.6,0.62
ENR-02004,STU-0115,MAC-COMP-8490,2026W,3.8,A,completed,4,11.3,0.61
ENR-02005,STU-0050,MAC-COMP-8490,2025S,3.8,A,completed,5,12.7,0.45
ENR-02006,STU-0059,MAC-COMP-8490,2025F,3.33,B+,completed,4,10.5,0.72
ENR-02007,STU-0048,MAC-COMP-8490,2025S,,,withdrawn,,9.3,0.88
ENR-02008,STU-0086,MAC-COMP-8490,2026S,,,in-progress,,12.9,0.8
ENR-02009,STU-0096,MAC-COMP-8490,2026F,3.33,B+,completed,3,8.5,0.46
ENR-02010,STU-0120,MAC-COMP-8490,2026S,3.0,B,completed,4,7.8,0.46
ENR-02011,STU-0070,MAC-COMP-8490,2026W,3.0,B,completed,5,10.6,0.84
ENR-02012,STU-0054,MAC-COMP-8490,2026F,3.0,B,completed,4,6.2,0.91
ENR-02013,STU-0076,MAC-COMP-8490,2025F,2.67,B-,completed,4,8.2,0.82
ENR-02014,STU-0101,MAC-COMP-8490,2025F,3.33,B+,completed,3,13.0,0.71
ENR-02015,STU-0094,MAC-COMP-8490,2025S,,,withdrawn,,6.7,0.69
ENR-02016,STU-0020,MAC-COMP-8490,2026S,3.67,A-,completed,4,9.6,0.49
ENR-02017,STU-0098,MAC-COMP-8490,2026F,,,in-progress,,10.8,0.89
ENR-02018,STU-0118,MAC-COMP-8490,2025F,3.8,A,completed,4,12.0,0.43
ENR-02019,STU-0109,MAC-COMP-8490,2026S,3.67,A-,completed,5,9.9,0.64
ENR-02020,STU-0063,MAC-COMP-8490,2026W,3.0,B,completed,4,9.4,0.56
ENR-02021,STU-0079,MAC-COMP-8490,2026W,3.33,B+,completed,3,6.4,0.62
ENR-02022,STU-0117,MAC-COMP-8490,2026W,3.0,B,completed,4,13.6,0.82
ENR-02023,STU-0036,MAC-COMP-8490,2025S,3.8,A,completed,4,6.1,0.81
ENR-02024,STU-0113,MAC-COMP-8490,2025F,3.0,B,completed,3,10.0,0.86
ENR-02025,STU-0103,MAC-COMP-8490,2025S,3.8,A,completed,4,9.5,0.65
ENR-02026,STU-0028,MAC-COMP-8490,2026S,3.33,B+,completed,3,10.6,0.79
ENR-02027,STU-0057,MAC-COMP-8490,2025S,2.67,B-,completed,4,13.7,0.49
ENR-02028,STU-0083,MAC-COMP-8490,2026W,,,withdrawn,,6.7,0.86
ENR-02029,STU-0108,MAC-COMP-8490,2026S,3.67,A-,completed,4,10.7,0.69
ENR-02030,STU-0047,MAC-COMP-8490,2026W,,,in-progress,,7.8,0.83
ENR-02031,STU-0091,MAC-COMP-8490,2026F,3.8,A,completed,4,11.1,0.69
ENR-02032,STU-0085,MAC-COMP-8490,2025F,3.8,A,completed,5,7.9,0.48
ENR-02033,STU-0099,MAC-COMP-8490,2025S,3.33,B+,completed,5,7.4,0.83
ENR-02034,STU-0046,MAC-COMP-8490,2026F,,,in-progress,,9.6,0.91
ENR-02035,STU-0008,MAC-COMP-8490,2026F,3.67,A-,completed,4,8.6,0.93
ENR-02036,STU-0051,MAC-COMP-8490,2026S,3.67,A-,completed,3,9.5,0.57
ENR-02037,STU-0087,MAC-COMP-8490,2026F,4.0,A+,completed,4,6.6,0.65
ENR-02038,STU-0025,MAC-COMP-8490,2025S,3.8,A,completed,5,11.2,0.94
ENR-02039,STU-0016,MAC-COMP-8490,2026S,3.0,B,completed,3,9.7,0.7
ENR-02040,STU-0104,MAC-COMP-8490,2026F,3.33,B+,completed,3,11.2,0.58
ENR-02041,STU-0012,MAC-COMP-8490,2026S,3.67,A-,completed,5,6.8,0.89
ENR-02042,STU-0092,MAC-COMP-8490,2026F,3.0,B,completed,4,11.2,0.42
ENR-02043,STU-0003,MAC-COMP-8490,2026F,2.67,B-,completed,4,10.9,0.6
ENR-02044,STU-0007,MAC-COMP-8490,2026W,3.33,B+,completed,4,11.4,0.43
ENR-02045,STU-0043,MAC-COMP-8490,2026W,3.67,A-,completed,5,6.8,0.77
ENR-02046,STU-0032,MAC-COMP-8490,2026F,3.33,B+,completed,3,13.0,0.58
ENR-02047,STU-0009,MAC-COMP-8490,2026W,3.67,A-,completed,5,13.7,0.78
ENR-02048,STU-0074,MAC-COMP-8490,2025S,,,withdrawn,,8.5,0.61
ENR-02049,STU-0043,MAC-COMP-8500,2025F,2.0,C,completed,4,8.9,0.92
ENR-02050,STU-0105,MAC-COMP-8500,2026W,,,in-progress,,12.2,0.68
ENR-02051,STU-0017,MAC-COMP-8500,2025F,3.8,A,completed,4,12.5,0.84
ENR-02052,STU-0086,MAC-COMP-8500,2026S,3.8,A,completed,5,13.0,0.7
ENR-02053,STU-0090,MAC-COMP-8500,2026W,3.33,B+,completed,5,6.7,0.49
ENR-02054,STU-0107,MAC-COMP-8500,2026S,3.0,B,completed,4,6.7,0.9
ENR-02055,STU-0095,MAC-COMP-8500,2026S,3.67,A-,completed,3,6.4,0.68
ENR-02056,STU-0088,MAC-COMP-8500,2025F,3.0,B,completed,5,6.2,0.91
ENR-02057,STU-0068,MAC-COMP-8500,2025F,3.0,B,completed,5,7.1,0.56
ENR-02058,STU-0012,MAC-COMP-8500,2026S,3.8,A,completed,4,9.6,0.4
ENR-02059,STU-0083,MAC-COMP-8500,2025F,3.33,B+,completed,3,10.4,0.8
ENR-02060,STU-0117,MAC-COMP-8500,2026W,,,in-progress,,7.9,0.47
ENR-02061,STU-0055,MAC-COMP-8500,2026S,3.8,A,completed,4,11.1,0.74
ENR-02062,STU-0066,MAC-COMP-8500,2026F,3.67,A-,completed,3,6.1,0.68
ENR-02063,STU-0047,MAC-COMP-8500,2026S,3.33,B+,completed,3,6.0,0.59
ENR-02064,STU-0003,MAC-COMP-8500,2025S,,,withdrawn,,10.2,0.6
ENR-02065,STU-0106,MAC-COMP-8500,2026F,3.33,B+,completed,4,10.1,0.94
ENR-02066,STU-0040,MAC-COMP-8500,2025S,3.67,A-,completed,3,11.1,0.94
ENR-02067,STU-0024,MAC-COMP-8500,2025S,3.33,B+,completed,5,8.8,0.8
ENR-02068,STU-0028,MAC-COMP-8500,2026W,,,withdrawn,,7.1,0.59
ENR-02069,STU-0044,MAC-COMP-8500,2025F,2.0,C,completed,4,12.6,0.78
ENR-02070,STU-0099,MAC-COMP-8500,2025F,3.0,B,completed,4,12.5,0.43
ENR-02071,STU-0063,MAC-COMP-8500,2026W,2.67,B-,completed,4,7.6,0.84
ENR-02072,STU-0025,MAC-COMP-8500,2026F,3.33,B+,completed,3,9.2,0.85
ENR-02073,STU-0029,MAC-COMP-8500,2025F,,,in-progress,,8.3,0.87
ENR-02074,STU-0018,MAC-COMP-8500,2026W,3.33,B+,completed,4,8.2,0.84
ENR-02075,STU-0020,MAC-COMP-8500,2026S,,,in-progress,,13.2,0.61
ENR-02076,STU-0010,MAC-COMP-8500,2026S,3.0,B,completed,4,11.5,0.6
ENR-02077,STU-0038,MAC-COMP-8500,2026S,3.0,B,completed,5,6.6,0.73
ENR-02078,STU-0013,MAC-COMP-8500,2026W,3.67,A-,completed,4,6.8,0.58
ENR-02079,STU-0065,MAC-COMP-8500,2026S,3.33,B+,completed,5,7.3,0.64
ENR-02080,STU-0070,MAC-COMP-8500,2026F,2.0,C,completed,3,14.0,0.55
ENR-02081,STU-0112,MAC-COMP-8500,2026S,3.0,B,completed,3,8.9,0.84
